2025-05-01 01:11:53,899 - MainProcess - INFO - Starting Transformer model training and evaluation...
2025-05-01 01:22:03,945 - MainProcess - INFO - Starting epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:04,508 - MainProcess - INFO - Starting epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:05,206 - MainProcess - INFO - Finished epoch 3 for GOOG (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.033246
2025-05-01 01:22:05,207 - MainProcess - INFO - Starting epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:06,965 - MainProcess - INFO - Finished epoch 4 for GOOG (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.021389
2025-05-01 01:22:06,965 - MainProcess - INFO - Starting epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:07,800 - MainProcess - INFO - Finished epoch 1 for AMZN (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.473044
2025-05-01 01:22:07,801 - MainProcess - INFO - Starting epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:08,345 - MainProcess - INFO - Finished epoch 5 for GOOG (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.019970
2025-05-01 01:22:09,108 - MainProcess - INFO - Finished epoch 2 for AMZN (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.011361
2025-05-01 01:22:09,109 - MainProcess - INFO - Starting epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:10,266 - MainProcess - INFO - Finished epoch 3 for AMZN (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.003728
2025-05-01 01:22:10,267 - MainProcess - INFO - Starting epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:14,253 - MainProcess - INFO - Finished epoch 4 for AMZN (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.003160
2025-05-01 01:22:14,253 - MainProcess - INFO - Starting epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 1000)
2025-05-01 01:22:15,338 - MainProcess - INFO - Finished epoch 5 for AMZN (Hyperparameter Set 1, walk-forward step 1000) - Loss: 0.003122
2025-05-01 01:22:19,999 - MainProcess - INFO - Starting Transformer model training and evaluation...
2025-05-01 01:22:20,297 - MainProcess - INFO - 
===== Starting Hyperparameter Set 1: {'batch_size': 128, 'epochs': 5, 'walkforward_retrain_step': 200} =====
2025-05-01 01:22:20,481 - MainProcess - INFO - Starting epoch 1 for MSFT (Hyperparameter Set 1, initial training)
2025-05-01 01:22:20,481 - MainProcess - INFO - Starting epoch 1 for AAPL (Hyperparameter Set 1, initial training)
2025-05-01 01:22:24,508 - MainProcess - INFO - Finished epoch 1 for MSFT (Hyperparameter Set 1, initial training) - Loss: 0.187980
2025-05-01 01:22:24,508 - MainProcess - INFO - Starting epoch 2 for MSFT (Hyperparameter Set 1, initial training)
2025-05-01 01:22:24,527 - MainProcess - INFO - Finished epoch 1 for AAPL (Hyperparameter Set 1, initial training) - Loss: 0.297349
2025-05-01 01:22:24,527 - MainProcess - INFO - Starting epoch 2 for AAPL (Hyperparameter Set 1, initial training)
2025-05-01 01:22:25,822 - MainProcess - INFO - Finished epoch 2 for MSFT (Hyperparameter Set 1, initial training) - Loss: 0.023806
2025-05-01 01:22:25,822 - MainProcess - INFO - Starting epoch 3 for MSFT (Hyperparameter Set 1, initial training)
2025-05-01 01:22:25,847 - MainProcess - INFO - Finished epoch 2 for AAPL (Hyperparameter Set 1, initial training) - Loss: 0.037672
2025-05-01 01:22:25,848 - MainProcess - INFO - Starting epoch 3 for AAPL (Hyperparameter Set 1, initial training)
2025-05-01 01:22:27,146 - MainProcess - INFO - Finished epoch 3 for MSFT (Hyperparameter Set 1, initial training) - Loss: 0.004531
2025-05-01 01:22:27,146 - MainProcess - INFO - Starting epoch 4 for MSFT (Hyperparameter Set 1, initial training)
2025-05-01 01:22:27,176 - MainProcess - INFO - Finished epoch 3 for AAPL (Hyperparameter Set 1, initial training) - Loss: 0.014692
2025-05-01 01:22:27,176 - MainProcess - INFO - Starting epoch 4 for AAPL (Hyperparameter Set 1, initial training)
2025-05-01 01:22:28,401 - MainProcess - INFO - Finished epoch 4 for MSFT (Hyperparameter Set 1, initial training) - Loss: 0.002226
2025-05-01 01:22:28,401 - MainProcess - INFO - Starting epoch 5 for MSFT (Hyperparameter Set 1, initial training)
2025-05-01 01:22:28,454 - MainProcess - INFO - Finished epoch 4 for AAPL (Hyperparameter Set 1, initial training) - Loss: 0.008602
2025-05-01 01:22:28,455 - MainProcess - INFO - Starting epoch 5 for AAPL (Hyperparameter Set 1, initial training)
2025-05-01 01:22:29,693 - MainProcess - INFO - Finished epoch 5 for MSFT (Hyperparameter Set 1, initial training) - Loss: 0.001347
2025-05-01 01:22:29,839 - MainProcess - INFO - Finished epoch 5 for AAPL (Hyperparameter Set 1, initial training) - Loss: 0.003579
